Madagascar,1993,x,x,x,x,x,x,27.4,7,20.9,24.9,48.8,101,x,x
Madagascar,1994,x,x,x,x,x,x,x,x,x,x,48.8,x,x,x
Madagascar,1995,x,x,x,x,x,x,x,x,x,x,48.7,101.1,x,x
Madagascar,1996,x,x,x,x,x,x,x,x,x,x,48.6,x,x,x
Madagascar,1997,x,x,x,x,9.7,19.4,33.7,x,20.6,x,48.6,x,x,x
Madagascar,1998,x,x,x,x,x,x,x,x,x,x,48.6,100.6,x,x
Madagascar,1999,x,x,x,x,12.9,25,x,x,x,x,48.6,100.5,x,x
Madagascar,2000,x,x,65.3,76.5,11.8,18.8,x,x,x,x,48.7,101.1,x,x
Madagascar,2001,x,x,x,x,x,x,x,x,x,x,48.7,x,x,x
Madagascar,2002,x,x,x,x,x,x,x,x,x,x,48.3,x,x,x
Madagascar,2003,18,18,x,x,x,x,x,x,x,x,48.4,x,x,x
Madagascar,2004,x,x,x,x,16.7,27.1,33,6.4,19.8,24.1,48.4,x,x,x
Madagascar,2005,x,x,x,x,x,x,x,x,x,x,48.4,101.1,x,x
Madagascar,2006,x,x,x,x,x,x,x,x,x,x,48.4,x,x,x
Madagascar,2008,x,x,x,x,x,x,39.9,14,19,22.4,x,x,x,x
Madagascar,2009,x,x,x,x,28.2,39.9,x,x,x,x,x,x,x,x
Malawi,1977,x,x,x,x,x,x,51,6.1,17.8,22.9,x,x,x,x
Malawi,1984,x,x,x,x,3.2,6.9,x,x,x,x,x,x,x,x
Malawi,1985,x,x,x,x,x,x,x,x,x,x,51.2,105.4,x,x
Malawi,1986,x,x,x,x,x,x,x,x,x,x,51,116.5,x,x
Malawi,1987,x,x,33.5,65.3,x,x,43.6,5.7,18.6,23.6,50.8,106.6,x,x
Malawi,1988,x,x,x,x,x,x,x,x,x,x,50.6,105.5,x,x
Malawi,1989,x,x,x,x,x,x,x,x,x,x,50.4,105.3,x,x
Malawi,1990,x,x,x,x,x,x,x,x,x,x,50.2,103.5,x,x
Malawi,1991,x,x,x,x,x,x,x,x,x,x,50.1,x,x,x
Malawi,1992,x,x,x,x,7.4,13,41.2,,18.7,,49.8,x,x,x
Malawi,1993,x,x,x,x,x,x,x,x,x,x,49.7,x,x,x
Malawi,1994,x,x,x,x,x,x,x,x,x,x,49.4,x,x,x
Malawi,1995,x,x,x,x,x,x,x,x,x,x,49.5,102.6,x,x
Malawi,1996,x,x,x,x,14.4,21.9,x,x,x,x,49.5,x,x,x
Malawi,1997,x,x,x,x,x,x,x,x,x,x,49.6,x,x,x
Malawi,1998,x,x,54,74.9,x,x,x,x,x,x,49.7,104.1,x,x
Malawi,1999,x,x,x,x,x,x,x,x,x,x,49.7,103.9,x,x
Malawi,2000,x,x,x,x,25.7,30.6,x,x,x,x,49.8,102.1,x,x
Malawi,2001,x,x,x,x,x,x,x,x,x,x,49.7,103.8,x,x
Malawi,2002,x,x,x,x,x,x,x,x,x,x,49.7,103.7,x,x
Malawi,2003,18,18,x,x,x,x,x,x,x,x,49.7,103.6,x,x
Malawi,2004,x,x,x,x,28.1,32.5,36.2,3.2,19,23.6,49.8,103.5,x,x
Malawi,2005,x,x,x,x,x,x,x,x,x,x,49.9,101.5,x,x
Malawi,2006,x,x,x,x,38.4,41,x,x,x,x,49.9,x,x,x
Malawi,2010,x,x,x,x,42.2,46.1,26.2,2.5,19.6,23.9,x,x,x,x
Malaysia,1967,x,x,x,x,6.2,8.7,x,x,x,x,x,x,x,x
Malaysia,1970,x,x,x,x,x,x,17.5,3.3,22.1,25.6,x,x,x,x
Malaysia,1974,x,x,x,x,23.7,33,x,x,x,x,x,x,x,x
Malaysia,1980,x,x,x,x,x,x,10.3,1.3,23.5,26.6,x,x,x,x
Malaysia,1984,x,x,x,x,29.8,51.4,x,x,x,x,x,x,x,x
Malaysia,1985,x,x,x,x,x,x,x,x,x,x,35.1,98.5,x,x
Malaysia,1986,x,x,x,x,x,x,x,x,x,x,35.1,99.3,x,x
Malaysia,1987,x,x,x,x,x,x,x,x,x,x,34.9,99.3,x,x
Malaysia,1988,x,x,x,x,31.4,48.3,x,x,x,x,34.7,99.3,x,x
Malaysia,1989,x,x,x,x,x,x,x,x,x,x,34.8,99.2,x,x
Malaysia,1990,x,x,x,x,x,x,x,x,x,x,34.8,97.1,x,x
Malaysia,1991,x,x,77.3,88.6,x,x,7.6,1.4,24.6,27.9,34.7,98.4,x,x
Malaysia,1992,x,x,x,x,x,x,x,x,x,x,34.6,96.8,x,x
Malaysia,1993,x,x,x,x,x,x,x,x,x,x,34.5,96.5,x,x
Malaysia,1994,x,x,x,x,30.4,55.1,x,x,x,x,34.4,96.2,x,x
Malaysia,1995,x,x,x,x,x,x,x,x,x,x,34.4,96.8,x,x
Malaysia,1996,x,x,x,x,x,x,x,x,x,x,34.3,95.6,x,x
Malaysia,1997,x,x,x,x,x,x,x,x,x,x,34.1,97.1,x,x
Malaysia,1998,x,x,x,x,x,x,x,x,x,x,34.1,97.2,x,x
Malaysia,1999,x,x,x,x,x,x,x,x,x,x,34.3,97.2,x,x
Malaysia,2000,x,x,85.4,92,x,x,4.9,1.1,25.1,28.6,35.2,96.6,x,x
Malaysia,2001,18,18,x,x,x,x,x,x,x,x,35.2,96.4,17944,x
Malaysia,2002,18,18,x,x,x,x,x,x,x,x,35.2,96.4,15891,x
Malaysia,2003,18,18,x,x,x,x,x,x,x,x,35.2,96.4,16052,x
Malaysia,2004,18,18,x,x,32.3,49,x,x,x,x,35.6,96.4,16357,x
Malaysia,2005,18,18,x,x,x,x,x,x,x,x,35.8,96.8,15752,x
Malaysia,2006,18,18,x,x,x,x,x,x,x,x,36.1,x,x,x
Malaysia,2010,x,x,x,x,x,x,6.1,5.1,25.7,28,x,x,x,x
Maldives,1977,x,x,x,x,x,x,56.2,12.2,17.5,22.4,x,x,x,x
Maldives,1985,x,x,92.4,92.1,x,x,51.2,10.2,17.9,22.1,21.2,92.9,x,x
Maldives,1986,x,x,x,x,x,x,x,x,x,x,20.8,x,x,x
Maldives,1987,x,x,x,x,x,x,x,x,x,x,20.4,x,x,x
Maldives,1988,x,x,x,x,x,x,x,x,x,x,20,x,x,x
Maldives,1989,x,x,x,x,x,x,x,x,x,x,19.6,x,x,x
Maldives,1990,x,x,96.1,95.9,x,x,x,x,x,x,19,95,x,x
Maldives,1991,x,x,x,x,19,29,x,x,x,x,20,95.1,x,x
Maldives,1992,x,x,x,x,x,x,x,x,x,x,22.6,95.2,x,x
Maldives,1993,x,x,x,x,x,x,x,x,x,x,23.1,95.3,x,x
Maldives,1994,x,x,x,x,x,x,x,x,x,x,25.4,x,x,x
Maldives,1995,x,x,96.4,96.2,x,x,46.9,6.3,18.9,24,25.7,94.8,x,x
Maldives,1996,0,0,x,x,x,x,x,x,x,x,27,96.6,677,x
Maldives,1997,x,x,x,x,x,x,x,x,x,x,28.6,96.6,x,x
Maldives,1998,x,x,x,x,x,x,x,x,x,x,30.9,96.7,x,x
Maldives,1999,0,0,x,x,33,42,x,x,x,x,31.4,96.8,589,x
Maldives,2000,0,0,96.4,96.2,x,x,x,x,x,x,33.3,94.8,518,x
Maldives,2001,0,0,x,x,x,x,x,x,x,x,34,96.9,508,x
Maldives,2002,0,0,x,x,x,x,x,x,x,x,35.1,96.9,379,x
Maldives,2003,0,0,x,x,x,x,x,x,x,x,35.6,96.9,281,x
Maldives,2004,x,x,x,x,34,39,x,x,x,x,37.8,96.9,x,x
Maldives,2005,x,x,x,x,x,x,x,x,x,x,39.3,95,x,x
Maldives,2006,x,x,x,x,x,x,6.7,0.8,22.9,26.4,39.8,x,x,x
Maldives,2009,x,x,x,x,27,34.7,5.6,x,22.4,x,x,x,x,x
Mali,1976,x,x,x,x,x,x,51.1,1.8,18.1,27.6,x,x,x,x
Mali,1985,x,x,x,x,x,x,x,x,x,x,46.3,103.5,x,x
Mali,1986,x,x,x,x,x,x,x,x,x,x,46.5,x,x,x
Mali,1987,15,18,x,x,1.3,4.7,44.1,1.2,18.9,28.1,46.5,104.7,58366,x
Mali,1988,x,x,x,x,x,x,x,x,x,x,46.6,x,x,x
Mali,1989,x,x,x,x,x,x,x,x,x,x,46.7,x,x,x
Mali,1990,x,x,x,x,x,x,x,x,x,x,46.8,104.4,x,x
Mali,1991,x,x,x,x,x,x,x,x,x,x,46.9,x,x,x
Mali,1992,x,x,x,x,x,x,x,x,x,x,47.1,x,x,x
Mali,1993,x,x,x,x,x,x,x,x,x,x,47.1,x,x,x
Mali,1994,x,x,x,x,x,x,x,x,x,x,47.2,x,x,x
Mali,1995,x,x,x,x,x,x,x,x,x,x,47.3,105.1,x,x
Mali,1996,x,x,x,x,4.5,6.7,49.7,4.8,18.4,25.8,47.4,108,x,x
Mali,1997,x,x,x,x,x,x,x,x,x,x,47.6,x,x,x
Mali,1998,x,x,11.9,26.7,x,x,x,x,x,x,47.7,102,x,x
Mali,1999,x,x,x,x,x,x,x,x,x,x,47.8,x,x,x
Mali,2000,x,x,x,x,x,x,x,x,x,x,47.9,105.5,x,x
Mali,2001,x,x,x,x,5.7,8.1,48.6,1.7,18.5,25.9,48.2,x,x,x
Mali,2002,x,x,x,x,x,x,x,x,x,x,48.2,x,x,x
Mali,2003,x,x,15.9,32.7,x,x,x,x,x,x,48.2,x,x,x
Mali,2004,x,x,x,x,x,x,x,x,x,x,48.7,x,x,x
Mali,2005,x,x,x,x,x,x,x,x,x,x,49,105.5,x,x
Mali,2006,15,18,x,x,6.3,8.2,52.6,10.7,17.8,24,49.3,x,x,x
Malta,1967,x,x,x,x,x,x,2.7,0.3,24,25.8,x,x,x,x
Malta,1971,x,x,x,x,16,87,x,x,x,x,x,x,x,x
Malta,1985,18,18,x,x,x,x,3.1,0.4,22.2,26.2,22,103.4,139,x
Malta,1986,18,18,x,x,x,x,x,x,x,x,22.6,102.9,147,x
Malta,1987,18,18,x,x,x,x,x,x,x,x,22.6,103.4,141,x
Malta,1988,18,18,x,x,x,x,x,x,x,x,23.2,103.4,138,x
Malta,1989,18,18,x,x,x,x,x,x,x,x,23,103.4,148,x
Malta,1990,18,18,x,x,x,x,x,x,x,x,23.6,102.6,144,x
Malta,1991,x,x,x,x,x,x,x,x,x,x,24,102.3,x,x
Malta,1992,18,18,x,x,x,x,x,x,x,x,25.2,102.3,164,x
Malta,1993,18,18,x,x,46,85.8,x,x,x,x,25.4,102.2,176,x
Malta,1994,18,18,x,x,x,x,x,x,x,x,25.7,102.1,150,x
Malta,1995,18,18,89.2,86.4,x,x,2.7,0.7,21.9,26.4,26.4,101.9,142,x
Malta,1996,18,18,x,x,x,x,x,x,x,x,26.6,101.8,239,x
Malta,1997,18,18,x,x,x,x,x,x,x,x,26.9,101.7,243,x
Malta,1998,18,18,x,x,x,x,x,x,x,x,27.9,101.7,234,x
Malta,1999,18,18,x,x,x,x,x,x,x,x,28,101.6,233,x
Malta,2000,18,18,x,x,x,x,x,x,x,x,28.9,101.8,239,x
Malta,2001,18,18,x,x,x,x,x,x,x,x,29.7,102,240,x
Malta,2002,18,18,x,x,x,x,x,x,x,x,31.9,101.8,232,x
Malta,2003,18,18,x,x,x,x,x,x,x,x,31.4,101.8,219,x
Malta,2004,18,18,x,x,x,x,x,x,x,x,32.7,101.8,223,x
Malta,2005,18,18,x,x,x,x,0.5,0.1,25.3,28.2,33.7,101.3,230,x
Malta,2006,x,x,x,x,x,x,x,x,x,x,34.9,x,x,x
Malta,2010,x,x,x,x,x,x,0.5,0.1,28.2,31,x,x,x,x
Marshall Islands,1970,x,x,x,x,18.1,22.7,x,x,x,x,x,x,x,x
Marshall Islands,1985,x,x,x,x,19.4,27.2,x,x,x,x,x,96.8,x,x
Marshall Islands,1986,x,x,x,x,x,x,x,x,x,x,x,96.9,x,x
Marshall Islands,1987,x,x,x,x,x,x,x,x,x,x,x,96.9,x,x
Marshall Islands,1988,x,x,x,x,x,x,x,x,x,x,x,95.5,x,x
Marshall Islands,1989,x,x,x,x,x,x,x,x,x,x,x,95.6,x,x
Marshall Islands,1990,x,x,x,x,x,x,x,x,x,x,x,95.7,x,x
Marshall Islands,1991,x,x,x,x,x,x,x,x,x,x,x,95.8,x,x
Marshall Islands,1992,x,x,x,x,x,x,x,x,x,x,x,95.9,x,x
Marshall Islands,1993,x,x,x,x,x,x,x,x,x,x,x,96,x,x
Marshall Islands,1994,x,x,x,x,x,x,x,x,x,x,x,96.1,x,x
Marshall Islands,1995,x,x,x,x,x,x,x,x,x,x,x,95.6,x,x
Marshall Islands,1996,x,x,x,x,x,x,x,x,x,x,x,95.6,x,x
Marshall Islands,1997,x,x,x,x,x,x,x,x,x,x,x,96.3,x,x
Marshall Islands,1998,x,x,x,x,x,x,x,x,x,x,x,96.4,x,x
Marshall Islands,1999,x,x,x,x,x,x,14.3,7.6,23,25.2,x,95.4,x,x
Marshall Islands,2000,x,x,x,x,x,x,x,x,x,x,x,95.3,x,x
Marshall Islands,2001,x,x,x,x,x,x,x,x,x,x,x,95.2,x,x
Marshall Islands,2002,x,x,x,x,x,x,x,x,x,x,x,95.3,x,x
Marshall Islands,2007,x,x,x,x,42.4,44.6,24.5,6.3,20.8,23.5,x,x,x,x
Martinique,1967,x,x,x,x,x,x,1.6,0.2,26.2,29.1,x,x,x,x
Martinique,1976,x,x,x,x,27.3,35.5,x,x,x,x,x,x,x,x
Martinique,1982,x,x,x,x,x,x,0.6,0.1,28.8,30.2,x,x,x,x
Martinique,1985,x,x,x,x,x,x,x,x,x,x,45.5,106.6,571,x
Martinique,1986,x,x,x,x,x,x,x,x,x,x,46.6,x,594,x
Martinique,1987,x,x,x,x,x,x,x,x,x,x,46.7,x,598,x
Martinique,1988,x,x,x,x,x,x,x,x,x,x,46.8,x,512,x
Martinique,1989,x,x,x,x,x,x,x,x,x,x,47.5,x,607,x
Martinique,1990,x,x,x,x,x,x,0.5,0.1,31,33,47.5,106.8,550,x
Martinique,1991,x,x,x,x,x,x,x,x,x,x,47.6,x,520,x
Martinique,1992,x,x,x,x,x,x,x,x,x,x,47.9,x,445,x
Martinique,1993,x,x,x,x,x,x,x,x,x,x,47.7,x,x,x
Martinique,1994,x,x,x,x,x,x,x,x,x,x,48,x,x,x
Martinique,1995,x,x,x,x,x,x,x,x,x,x,48,108.2,x,x
Martinique,1996,x,x,x,x,x,x,x,x,x,x,48.3,x,x,x
Martinique,1997,x,x,x,x,x,x,x,x,x,x,48.6,110.2,x,x
Martinique,1998,x,x,x,x,x,x,x,x,x,x,49.7,110.6,x,x
Martinique,1999,x,x,x,x,x,x,0.4,0.1,33.3,35.6,49.4,110.9,387,x
Martinique,2000,x,x,x,x,x,x,x,x,x,x,49.7,111.3,396,x
Martinique,2001,x,x,x,x,x,x,x,x,x,x,49.7,111.6,409,x
Martinique,2002,x,x,x,x,x,x,x,x,x,x,50,112,403,x
Martinique,2003,x,x,x,x,x,x,x,x,x,x,49.7,112.2,403,x
Martinique,2004,x,x,x,x,x,x,x,x,x,x,49.7,x,x,x
Martinique,2005,x,x,x,x,x,x,x,x,x,x,50,111.1,308,x
Martinique,2006,x,x,x,x,x,x,x,x,x,x,49.7,x,x,x
Mauritania,1977,x,x,x,x,x,x,43,1.8,19.5,27.5,x,x,x,x
Mauritania,1981,x,x,x,x,0.3,0.8,x,x,x,x,x,x,x,x
Mauritania,1985,x,x,x,x,x,x,x,x,x,x,40.7,100.1,x,x
Mauritania,1986,x,x,x,x,x,x,x,x,x,x,40.5,x,x,x
Mauritania,1987,x,x,x,x,x,x,x,x,x,x,40.4,x,x,x
Mauritania,1988,x,x,x,x,x,x,36,3.5,20.5,28.1,40.3,101.9,x,x
Mauritania,1989,x,x,x,x,x,x,x,x,x,x,40.4,x,x,x
Mauritania,1990,x,x,x,x,x,x,x,x,x,x,40.2,99.8,x,x
Mauritania,1991,x,x,x,x,x,x,17.4,1.6,23,29.7,40.4,x,x,x
Mauritania,1992,x,x,x,x,1.2,4.1,x,x,x,x,40.2,x,x,x
Mauritania,1993,x,x,x,x,x,x,x,x,x,x,40.3,101.4,x,x
Mauritania,1994,x,x,x,x,x,x,x,x,x,x,40.2,101.3,x,x
Mauritania,1995,x,x,x,x,x,x,x,x,x,x,40.2,99.4,x,x
Mauritania,1996,x,x,x,x,x,x,x,x,x,x,40.1,x,x,x
Mauritania,1997,x,x,x,x,x,x,x,x,x,x,40.1,x,x,x
Mauritania,1998,x,x,x,x,x,x,x,x,x,x,40.1,x,x,x
Mauritania,1999,x,x,x,x,x,x,x,x,x,x,39.9,x,x,x
Mauritania,2000,x,x,43.4,59.5,x,x,27.7,0.5,21.8,29.4,39.7,98.6,x,x
Mauritania,2001,x,x,x,x,5.1,8,x,x,x,x,39.8,x,x,x
Mauritania,2002,x,x,x,x,x,x,x,x,x,x,39.4,x,x,x
Mauritania,2003,x,x,x,x,x,x,x,x,x,x,39.4,x,x,x
Mauritania,2004,x,x,x,x,x,x,x,x,x,x,39.4,x,x,x
Mauritania,2005,x,x,x,x,x,x,x,x,x,x,39.3,97.8,x,x
Mauritania,2006,x,x,x,x,x,x,x,x,x,x,39.2,x,x,x
Mauritania,2007,18,18,x,x,8,9.3,x,x,x,x,x,x,x,x
Mauritius,1972,x,x,x,x,x,x,13.2,0.7,22.5,27.2,x,x,x,x
Mauritius,1975,x,x,x,x,29.2,45.7,x,x,x,x,x,x,x,x
Mauritius,1983,x,x,x,x,x,x,11.2,0.6,23.7,27.4,x,x,x,x
Mauritius,1985,x,x,x,x,44.2,74.6,x,x,x,x,34.8,100.7,x,x
Mauritius,1986,x,x,x,x,x,x,x,x,x,x,34.5,x,x,x
Mauritius,1987,x,x,x,x,x,x,x,x,x,x,34.3,x,x,x
Mauritius,1988,x,x,x,x,x,x,x,x,x,x,34.3,x,x,x
Mauritius,1989,x,x,x,x,x,x,x,x,x,x,34,x,x,x
Mauritius,1990,18,18,74.7,85.1,x,x,11.3,0.6,23.8,28.2,33.9,100.2,2129,x
Mauritius,1991,18,18,x,x,49.2,74.6,x,x,x,x,33.5,x,2229,x
Mauritius,1992,18,18,x,x,x,x,x,x,x,x,33.5,99.7,2220,x
Mauritius,1993,x,x,x,x,x,x,x,x,x,x,33.3,99.6,x,x
Mauritius,1994,18,18,x,x,x,x,x,x,x,x,33.2,99.7,2328,x
Mauritius,1995,18,18,x,x,x,x,x,x,x,x,33.1,100.4,2180,x
Mauritius,1996,18,18,x,x,x,x,x,x,x,x,33.3,99.9,2174,x
Mauritius,1997,18,18,x,x,x,x,x,x,x,x,33.5,101,2100,x
Mauritius,1998,18,18,x,x,x,x,x,x,x,x,33.7,101.2,1979,x
Mauritius,1999,18,18,x,x,x,x,x,x,x,x,34,101.5,1955,x
Mauritius,2000,18,18,80.5,88.2,x,x,9.8,0.7,22.6,28.5,34.2,101,1960,x
Mauritius,2001,18,18,x,x,x,x,x,x,x,x,34.4,101.8,1713,x
Mauritius,2002,18,18,x,x,39.3,75.8,x,x,x,x,34.3,102,1730,x
Mauritius,2003,18,18,x,x,x,x,x,x,x,x,34.4,102.1,1720,x
Mauritius,2004,x,x,x,x,x,x,x,x,x,x,35.3,102.2,x,x
Mauritius,2005,18,18,x,x,x,x,x,x,x,x,35.7,101.4,1560,x
Mauritius,2006,18,18,x,x,x,x,x,x,x,x,35.9,x,x,x
Mexico,1970,x,x,x,x,x,x,21.2,5.2,21.2,24.4,x,x,x,x
Mexico,1977,x,x,x,x,23.3,30.3,x,x,x,x,x,x,x,x
Mexico,1979,x,x,x,x,32,37.8,x,x,x,x,x,x,x,x
Mexico,1980,x,x,x,x,x,x,20.5,7,21.6,24.1,x,x,x,x
Mexico,1982,x,x,x,x,41.5,47.7,x,x,x,x,x,x,x,x
Mexico,1985,x,x,x,x,x,x,x,x,x,x,29.4,101.2,x,x
Mexico,1986,x,x,x,x,x,x,x,x,x,x,29.8,x,x,x
Mexico,1987,x,x,x,x,44.6,52.7,x,x,x,x,30.2,x,x,x
Mexico,1988,x,x,x,x,x,x,x,x,x,x,30.6,x,x,x
Mexico,1989,x,x,x,x,x,x,x,x,x,x,30.3,x,x,x
Mexico,1990,x,x,85,90.3,x,x,15.9,5.4,22.4,24.7,30,101.7,x,x
Mexico,1991,x,x,x,x,x,x,x,x,x,x,29.7,100.8,x,x
Mexico,1992,x,x,x,x,55.2,63.1,x,x,x,x,30.1,100.8,x,x
Mexico,1993,x,x,x,x,x,x,x,x,x,x,30.6,100.8,x,x
Mexico,1994,x,x,x,x,x,x,x,x,x,x,31.2,100.9,x,x
Mexico,1995,x,x,x,x,57.5,66.5,x,x,x,x,32,102.3,x,x
Mexico,1996,x,x,x,x,x,x,x,x,x,x,31.7,101.2,x,x
Mexico,1997,x,x,x,x,59.5,68.4,x,x,x,x,33.1,101.4,x,x
Mexico,1998,x,x,x,x,x,x,x,x,x,x,32.9,101.7,x,x
Mexico,1999,x,x,x,x,x,x,x,x,x,x,32.7,101.9,x,x
Mexico,2000,x,x,88.7,92.6,x,x,17.2,5.9,22.7,25,33,102.6,x,x
Mexico,2001,x,x,x,x,x,x,x,x,x,x,32.7,102.2,x,x
Mexico,2002,x,x,88.7,92,x,x,x,x,x,x,33.3,102.4,x,x
Mexico,2003,x,x,x,x,69.3,74.5,x,x,x,x,33.3,102.5,x,x
Mexico,2004,x,x,89.6,92.4,x,x,x,x,x,x,34.4,102.7,x,x
Mexico,2005,x,x,90.2,93.2,x,x,x,x,x,x,34.8,104.8,x,x
Mexico,2006,14,16,x,x,66.5,70.9,x,x,x,x,35.3,x,x,x
Mexico,2010,x,x,x,x,x,x,17,6.4,23,25.5,x,x,x,x
Mongolia,1979,x,x,x,x,x,x,15.4,1.8,21.6,24.9,x,x,x,x
Mongolia,1985,x,x,x,x,x,x,x,x,x,x,39.9,99,x,x
Mongolia,1986,x,x,x,x,x,x,x,x,x,x,40.2,99.6,x,x
Mongolia,1987,x,x,x,x,x,x,x,x,x,x,40.4,99.6,x,x
Mongolia,1988,x,x,x,x,x,x,x,x,x,x,40.7,99.7,x,x
Mongolia,1989,x,x,x,x,x,x,9,1.6,22.6,25,40.7,100,x,x
Mongolia,1990,18,18,x,x,x,x,x,x,x,x,41,100.4,4468,x
Mongolia,1991,x,x,x,x,x,x,x,x,x,x,40.9,103.4,x,x
Mongolia,1992,x,x,x,x,x,x,x,x,x,x,40.8,103.5,x,x
Mongolia,1993,x,x,x,x,x,x,x,x,x,x,40.7,103.7,x,x
Mongolia,1994,18,18,x,x,41.2,57.3,x,x,x,x,40.6,103.6,4500,x
Mongolia,1995,18,18,x,x,x,x,x,x,x,x,40.4,100,3990,x
Mongolia,1996,18,18,x,x,x,x,3.4,x,23.6,x,40.5,102.9,3747,x
Mongolia,1997,18,18,x,x,x,x,x,x,x,x,40.4,103,4917,x
Mongolia,1998,18,18,x,x,45.7,59.9,x,x,x,x,40.4,103.4,3708,x
Mongolia,1999,18,18,x,x,x,x,x,x,x,x,40.4,102.5,3995,x
Mongolia,2000,18,18,97.5,98,54.4,67.4,5.6,1.3,23.7,25.7,40.4,100.1,3666,x
Mongolia,2001,18,18,x,x,x,x,x,x,x,x,40.3,102.9,4046,x
Mongolia,2002,18,18,x,x,x,x,x,x,x,x,40.4,103.9,3068,x
Mongolia,2003,18,18,x,x,58.4,69,x,x,x,x,40.3,104.1,2680,x
Mongolia,2004,18,18,x,x,x,x,x,x,x,x,40.4,104.4,2761,x
Mongolia,2005,18,18,x,x,60.6,66,x,x,x,x,40.4,100.5,2262,x
Mongolia,2006,x,x,x,x,x,x,x,x,x,x,40.4,x,x,x
Mongolia,2008,x,x,x,x,49.6,55.2,x,x,x,x,x,x,x,x
Mongolia,2010,x,x,x,x,x,x,3.6,1.2,24.2,26.2,x,x,x,x
Montenegro,1970,x,x,x,x,7,49.5,x,x,x,x,x,x,x,x
Montenegro,1985,x,x,x,x,x,x,x,x,x,x,x,101.4,x,x
Montenegro,1986,x,x,x,x,x,x,x,x,x,x,x,101.5,x,x
Montenegro,1987,x,x,x,x,x,x,x,x,x,x,x,101.4,x,x
Montenegro,1988,x,x,x,x,x,x,x,x,x,x,x,101.4,x,x
Montenegro,1989,x,x,x,x,x,x,x,x,x,x,x,101.3,x,x
Montenegro,1990,x,x,x,x,x,x,x,x,x,x,x,102.6,666,x
Montenegro,1991,x,x,x,x,x,x,x,x,x,x,x,101,x,x
Montenegro,1992,x,x,x,x,x,x,x,x,x,x,x,101.1,x,x
Montenegro,1993,x,x,x,x,x,x,x,x,x,x,x,101.1,x,x
Montenegro,1994,x,x,x,x,x,x,x,x,x,x,x,101.1,x,x
Montenegro,1995,x,x,x,x,x,x,x,x,x,x,x,99.3,x,x
Montenegro,1996,x,x,x,x,x,x,x,x,x,x,x,101.1,x,x
Montenegro,1997,x,x,x,x,x,x,x,x,x,x,x,101.1,x,x
Montenegro,1998,x,x,x,x,x,x,x,x,x,x,x,101.1,x,x
Montenegro,1999,x,x,x,x,x,x,x,x,x,x,x,101,x,x
Montenegro,2000,x,x,x,x,30,52.7,x,x,x,x,x,96.6,543,x
Montenegro,2001,x,x,x,x,x,x,x,x,x,x,x,101,x,x
Montenegro,2002,x,x,x,x,x,x,x,x,x,x,x,102.6,x,x
Montenegro,2003,x,x,x,x,x,x,4.7,0.7,26.2,30.7,x,102.9,429,x
Montenegro,2004,x,x,x,x,x,x,x,x,x,x,x,103,396,x
Montenegro,2005,x,x,x,x,x,x,x,x,x,x,x,105.3,376,x
Montenegro,2006,x,x,x,x,17.2,39.4,x,x,x,x,x,x,x,x
Montserrat,1960,x,x,x,x,x,x,0.9,0.8,29.3,34.5,x,x,x,x
Montserrat,1980,x,x,x,x,x,x,0.3,0.5,28.5,31.1,x,x,x,x
Montserrat,1984,x,x,x,x,52.2,52.6,x,x,x,x,x,x,x,x
Montserrat,1985,x,x,x,x,x,x,x,x,x,x,x,106.2,68,x
Montserrat,1986,x,x,x,x,x,x,x,x,x,x,x,x,51,x
Montserrat,1991,x,x,x,x,x,x,x,x,x,x,x,101.1,x,x
Montserrat,1994,x,x,x,x,x,x,x,x,x,x,x,100.3,15,x
Montserrat,1995,x,x,x,x,x,x,x,x,x,x,x,100.2,19,x
Montserrat,1996,x,x,x,x,x,x,x,x,x,x,x,108.1,9,x
Montserrat,1997,x,x,x,x,x,x,x,x,x,x,x,101.9,20,x
Montserrat,1998,x,x,x,x,x,x,x,x,x,x,x,84.9,4,x
Montserrat,1999,x,x,x,x,x,x,x,x,x,x,x,88.1,7,x
Montserrat,2000,x,x,x,x,x,x,x,x,x,x,x,88.8,x,x
Montserrat,2001,x,x,x,x,x,x,x,x,x,x,x,85.7,x,x
Morocco,1971,x,x,x,x,x,x,33.8,4.1,19.1,25,x,x,x,x
Morocco,1980,x,x,x,x,16.4,19.4,x,x,x,x,x,x,x,x
Morocco,1982,x,x,x,x,x,x,18.5,2.1,22.2,27.1,x,x,x,x
Morocco,1984,x,x,x,x,21.2,25.5,x,x,x,x,x,x,x,x
Morocco,1985,x,x,x,x,x,x,x,x,x,x,22.3,100.1,x,x
Morocco,1986,x,x,x,x,x,x,x,x,x,x,22.7,x,x,x
Morocco,1987,x,x,x,x,28.9,35.9,x,x,x,x,22.7,x,x,x
Morocco,1988,x,x,x,x,x,x,x,x,x,x,23.2,x,x,x
Morocco,1989,x,x,x,x,x,x,x,x,x,x,23.4,104.3,x,x
Morocco,1990,18,18,x,x,x,x,x,x,x,x,23.7,100.5,31012,x
Morocco,1991,18,18,x,x,x,x,x,x,x,x,24.1,104,34742,x
Morocco,1992,x,x,x,x,35.5,41.5,x,x,x,x,24.3,103.9,x,x
Morocco,1993,18,18,x,x,x,x,x,x,x,x,24.6,103.8,49847,x
Morocco,1994,x,x,28.7,55.2,x,x,12.8,1.1,25.3,29.8,25.1,101,x,x
